mean_silence_duration,variance_silence_duration,mean_activity_duration,variance_activity_duration,30_quartile_activity_duration,60_quartile_activity_duration,90_quartile_activity_duration,tcp_upload_bytes_std_dev,tcp_download_bytes_std_dev,udp_upload_bytes_std_dev,udp_download_bytes_std_dev,tcp_upload_bytes_mean,tcp_download_bytes_mean,udp_upload_bytes_mean,udp_download_bytes_mean,95_percentile_upload_bytes,98_percentile_upload_bytes,95_percentile_download_bytes,98_percentile_download_bytes,bytes_mean,bytes_std_dev,packets_mean,packets_std_dev
13.900,204.590,1.158,0.133,1.000,1.000,2.000,74.280,79.232,673.025,347.048,14.097,23.503,108.117,44.330,134.000,2891.740,243.050,702.060,190.047,1028.112,0.727,2.777
13.900,202.690,1.158,0.133,1.000,1.000,2.000,74.525,77.845,673.025,347.048,14.543,23.723,108.117,44.330,134.000,2891.740,225.750,702.060,190.713,1027.907,0.733,2.768
13.900,184.490,1.158,0.133,1.000,1.000,2.000,74.198,77.223,751.724,369.253,13.963,22.743,127.847,51.773,134.000,3046.660,243.050,708.500,216.327,1125.756,0.780,2.976
12.500,186.432,1.136,0.118,1.000,1.000,1.900,73.442,69.197,871.135,374.902,13.563,21.327,180.637,58.833,175.250,4118.240,328.400,716.340,274.360,1228.810,0.843,2.995
13.190,186.916,1.150,0.128,1.000,1.000,2.000,72.675,65.047,871.095,376.441,12.100,18.430,180.877,61.007,174.000,4118.240,328.450,716.340,272.413,1229.375,0.790,2.971
13.238,189.610,1.100,0.090,1.000,1.000,1.100,54.129,62.348,786.942,245.932,9.957,18.560,150.870,41.340,134.000,4118.000,240.650,703.040,220.727,1032.361,0.697,2.499
13.950,179.248,1.105,0.094,1.000,1.000,1.200,53.320,61.359,786.942,245.932,9.510,18.140,150.870,41.340,134.000,4118.000,232.100,703.040,219.860,1032.322,0.683,2.481
13.950,178.347,1.105,0.094,1.000,1.000,1.200,53.184,58.975,786.884,247.280,8.843,15.823,150.860,41.493,134.000,4118.000,232.100,703.040,217.020,1033.607,0.653,2.501
12.545,157.884,1.143,0.122,1.000,1.000,2.000,72.447,65.515,820.792,270.043,11.850,18.120,171.023,49.867,136.000,4118.000,342.650,705.160,250.860,1087.778,0.727,2.574
11.870,143.853,1.174,0.144,1.000,1.000,2.000,73.116,65.614,820.792,270.043,12.430,18.480,171.023,49.867,174.000,4118.000,334.100,705.160,251.800,1087.751,0.753,2.604
15.556,157.247,1.176,0.145,1.000,1.000,2.000,55.063,55.780,671.411,226.084,9.200,15.287,108.707,32.490,134.000,3086.820,200.050,702.020,165.683,875.490,0.557,2.061
15.556,166.358,1.176,0.145,1.000,1.000,2.000,55.063,56.126,671.411,226.084,9.200,15.360,108.707,32.490,134.000,3086.820,200.050,702.020,165.757,875.503,0.557,2.061
15.167,208.806,1.500,1.917,1.000,1.000,2.000,57.163,59.484,2595.350,94674.770,10.920,17.407,371.173,5544.070,915.300,4143.080,451.200,1601.200,5943.570,96944.298,6.213,92.060
19.500,202.107,1.929,3.638,1.000,1.000,4.800,58.032,67.221,2567.362,94674.588,11.803,20.937,335.387,5548.523,205.700,3987.260,306.550,1815.500,5916.650,96945.097,6.223,92.060
19.571,211.531,2.000,3.846,1.000,1.000,5.200,58.105,68.259,2567.390,94674.707,12.337,22.360,335.147,5546.350,205.700,3987.260,291.400,1815.500,5916.193,96945.118,6.240,92.059
21.154,233.669,2.083,4.076,1.000,1.000,5.600,57.901,62.700,2567.390,94674.707,11.537,19.357,335.147,5546.350,205.700,3987.260,276.750,1815.500,5912.390,96945.344,6.200,92.061
19.571,254.531,2.000,3.846,1.000,1.000,5.200,58.362,62.964,2567.390,94674.707,12.250,20.303,335.147,5546.350,205.700,3987.260,276.750,1815.500,5914.050,96945.244,6.227,92.060
25.091,258.810,2.182,4.331,1.000,1.000,6.000,58.030,63.617,2554.816,94675.055,12.470,21.657,319.363,5538.910,199.300,3096.860,254.150,1601.200,5892.400,96945.729,6.183,92.056
27.900,215.090,2.333,5.111,1.000,1.000,6.200,30.888,57.167,2545.300,94675.479,9.597,19.683,299.200,5530.537,136.000,2714.660,206.250,1277.520,5859.017,96947.078,6.117,92.058
31.222,201.506,2.375,5.734,1.000,1.000,6.300,30.035,54.334,2545.300,94675.479,9.330,18.600,299.200,5530.537,134.000,2714.660,199.300,1277.520,5857.667,96947.156,6.097,92.059
27.900,205.490,2.100,4.890,1.000,1.000,6.100,31.093,57.288,2545.300,94675.479,9.910,19.773,299.200,5530.537,134.000,2714.660,206.250,1277.520,5859.420,96947.054,6.120,92.058
28.000,164.000,2.222,5.284,1.000,1.000,6.200,30.258,55.733,2545.300,94675.479,9.463,18.963,299.200,5530.537,134.000,2714.660,199.300,1277.520,5858.163,96947.128,6.107,92.059
31.889,105.210,1.444,1.580,1.000,1.000,1.800,27.146,53.568,200.010,140.342,8.590,18.573,17.003,11.513,40.000,134.000,114.350,205.500,55.680,332.435,0.417,1.248
29.100,222.490,1.000,0.000,1.000,1.000,1.000,25.123,43.200,0.000,0.000,7.707,15.013,0.000,0.000,40.000,134.000,114.000,127.140,22.720,65.057,0.317,0.922
29.100,146.090,1.000,0.000,1.000,1.000,1.000,23.063,39.892,0.000,0.000,6.860,13.300,0.000,0.000,40.000,134.000,113.050,114.140,20.160,59.936,0.287,0.859
26.364,162.959,1.000,0.000,1.000,1.000,1.000,23.586,45.628,0.000,0.000,7.393,15.227,0.000,0.000,40.000,134.000,114.000,121.120,22.620,65.749,0.317,0.911
24.083,172.576,1.000,0.000,1.000,1.000,1.000,23.811,48.613,0.000,0.000,7.393,15.660,0.000,0.000,40.000,134.000,114.000,127.140,23.053,68.768,0.317,0.925
22.154,209.361,1.000,0.000,1.000,1.000,1.000,24.768,50.199,0.000,0.000,7.573,15.813,0.000,0.000,40.000,134.000,114.000,134.660,23.387,70.767,0.317,0.940
24.083,163.076,1.000,0.000,1.000,1.000,1.000,23.668,49.903,0.000,0.000,7.127,15.443,0.000,0.000,40.000,134.000,114.000,134.660,22.570,69.595,0.303,0.915
24.083,180.743,1.000,0.000,1.000,1.000,1.000,24.411,53.729,0.000,0.000,7.127,16.173,0.000,0.000,40.000,134.000,114.000,205.300,23.300,73.725,0.303,0.944
26.364,210.959,1.000,0.000,1.000,1.000,1.000,24.048,50.562,0.000,0.000,6.860,15.043,0.000,0.000,40.000,134.000,114.000,167.760,21.903,70.240,0.287,0.904
22.077,205.302,1.000,0.000,1.000,1.000,1.000,25.878,55.147,0.000,0.000,7.973,17.473,0.000,0.000,40.000,134.000,114.000,205.300,25.447,76.478,0.340,1.012
20.429,185.388,1.077,0.071,1.000,1.000,1.000,24.913,54.750,0.000,0.000,7.260,16.293,0.000,0.000,40.000,134.000,114.000,205.300,23.553,75.327,0.317,1.002
20.429,165.673,1.077,0.071,1.000,1.000,1.000,70.926,63.727,0.000,0.000,11.097,19.060,0.000,0.000,40.000,134.000,114.250,221.040,30.157,123.465,0.373,1.304
20.357,219.372,1.071,0.066,1.000,1.000,1.000,71.546,67.902,0.000,0.000,11.943,20.583,0.000,0.000,40.000,134.000,119.000,273.000,32.527,127.451,0.410,1.386
22.077,228.379,1.083,0.076,1.000,1.000,1.000,71.093,64.399,0.000,0.000,11.230,18.903,0.000,0.000,40.000,134.000,114.000,221.040,30.133,124.390,0.380,1.345
24.000,185.667,1.091,0.083,1.000,1.000,1.000,70.950,60.737,0.000,0.000,10.697,16.800,0.000,0.000,40.000,134.000,112.100,204.020,27.497,121.677,0.353,1.322
24.000,203.333,1.091,0.083,1.000,1.000,1.000,71.166,59.620,0.000,0.000,10.430,15.673,0.000,0.000,40.000,134.000,107.250,204.020,26.103,121.557,0.340,1.336
22.077,237.456,1.083,0.076,1.000,1.000,1.000,71.484,59.511,0.000,0.000,10.610,15.397,0.000,0.000,40.000,134.000,112.100,204.020,26.007,121.894,0.340,1.346
22.077,180.840,1.083,0.076,1.000,1.000,1.000,70.953,59.212,0.000,0.000,10.163,14.873,0.000,0.000,40.000,134.000,107.250,193.220,25.037,121.028,0.333,1.342
22.077,202.840,1.083,0.076,1.000,1.000,1.000,70.953,59.208,0.000,0.000,10.163,14.870,0.000,0.000,40.000,134.000,107.250,193.220,25.033,121.025,0.333,1.342
26.273,198.926,1.100,0.090,1.000,1.000,1.100,70.666,54.629,0.000,0.000,9.230,12.113,0.000,0.000,40.000,134.000,97.000,156.240,21.343,117.463,0.280,1.273
26.182,236.694,1.091,0.083,1.000,1.000,1.000,71.598,62.077,0.000,0.000,10.343,14.840,0.000,0.000,40.000,134.000,105.050,221.140,25.183,124.065,0.333,1.396
26.273,206.198,1.100,0.090,1.000,1.000,1.100,25.473,51.820,0.000,0.000,5.793,11.053,0.000,0.000,40.000,134.000,91.100,121.040,16.847,74.094,0.250,1.087
29.000,163.600,1.111,0.099,1.000,1.000,1.200,24.524,45.224,0.000,0.000,5.260,9.270,0.000,0.000,40.000,134.000,89.000,114.000,14.530,66.727,0.217,0.985
26.273,249.289,1.100,0.090,1.000,1.000,1.100,25.470,45.101,0.000,0.000,5.440,9.023,0.000,0.000,40.000,134.000,88.050,114.000,14.463,67.377,0.217,0.998
29.000,183.200,1.111,0.099,1.000,1.000,1.200,24.444,44.960,0.000,0.000,5.127,8.957,0.000,0.000,40.000,134.000,88.050,114.000,14.083,66.373,0.210,0.979
29.000,156.800,1.111,0.099,1.000,1.000,1.200,23.701,43.940,0.000,0.000,5.127,8.937,0.000,0.000,40.000,134.000,89.000,114.000,14.063,64.160,0.210,0.948
26.273,191.835,1.100,0.090,1.000,1.000,1.100,25.400,52.687,0.000,0.000,5.793,10.927,0.000,0.000,40.000,134.000,89.250,114.100,16.720,74.687,0.250,1.108
26.273,241.835,1.100,0.090,1.000,1.000,1.100,26.851,49.459,0.000,0.000,6.107,10.350,0.000,0.000,40.000,134.000,89.250,114.100,16.457,73.194,0.250,1.108
29.000,165.800,1.111,0.099,1.000,1.000,1.200,25.815,49.137,0.000,0.000,5.660,9.993,0.000,0.000,40.000,134.000,89.250,114.100,15.653,72.002,0.237,1.087
29.000,169.400,1.111,0.099,1.000,1.000,1.200,25.888,49.318,0.000,0.000,5.793,10.273,0.000,0.000,40.000,134.000,89.250,114.100,16.067,72.112,0.243,1.088
32.444,142.469,1.000,0.000,1.000,1.000,1.000,23.758,38.028,0.000,0.000,4.860,7.187,0.000,0.000,40.000,134.000,84.050,114.000,12.047,59.011,0.187,0.912
32.333,147.333,1.000,0.000,1.000,1.000,1.000,25.678,40.136,0.000,0.000,5.440,7.953,0.000,0.000,40.000,134.000,85.150,114.000,13.393,63.183,0.207,0.972
32.444,96.025,1.000,0.000,1.000,1.000,1.000,24.498,39.395,0.000,0.000,4.860,7.280,0.000,0.000,2.000,134.000,4.200,114.000,12.140,61.355,0.187,0.941
29.100,174.490,1.000,0.000,1.000,1.000,1.000,25.532,47.471,0.000,0.000,5.527,9.393,0.000,0.000,40.000,134.000,85.450,114.000,14.920,69.963,0.227,1.053
26.364,211.686,1.000,0.000,1.000,1.000,1.000,26.582,47.810,0.000,0.000,5.973,9.750,0.000,0.000,40.000,134.000,87.450,114.000,15.723,71.198,0.240,1.075
29.100,208.890,1.000,0.000,1.000,1.000,1.000,25.532,47.378,0.000,0.000,5.527,9.343,0.000,0.000,40.000,134.000,85.100,114.000,14.870,70.081,0.227,1.056
32.444,96.691,1.000,0.000,1.000,1.000,1.000,23.836,37.325,0.000,0.000,4.860,7.353,0.000,0.000,40.000,134.000,82.100,114.000,12.213,58.650,0.187,0.886
32.444,120.247,1.000,0.000,1.000,1.000,1.000,23.161,36.704,0.000,0.000,4.993,7.640,0.000,0.000,40.000,134.000,84.150,114.000,12.633,57.195,0.193,0.862
29.100,215.890,1.000,0.000,1.000,1.000,1.000,24.243,36.862,0.000,0.000,5.307,7.700,0.000,0.000,40.000,134.000,84.150,114.000,13.007,58.353,0.200,0.883
32.444,107.580,1.000,0.000,1.000,1.000,1.000,23.074,36.415,0.000,0.000,4.860,7.350,0.000,0.000,40.000,134.000,82.250,114.000,12.210,57.011,0.187,0.859
29.100,167.690,1.000,0.000,1.000,1.000,1.000,23.161,42.938,0.000,0.000,4.993,8.387,0.000,0.000,40.000,134.000,82.250,114.000,13.380,61.987,0.197,0.882
26.364,199.504,1.000,0.000,1.000,1.000,1.000,23.559,52.364,0.000,0.000,5.260,10.127,0.000,0.000,40.000,134.000,87.100,114.000,15.387,70.768,0.217,0.943
26.273,202.380,1.000,0.000,1.000,1.000,1.000,24.698,52.701,0.000,0.000,5.707,10.507,0.000,0.000,40.000,134.000,89.200,114.000,16.213,72.021,0.230,0.968
29.100,167.290,1.000,0.000,1.000,1.000,1.000,22.517,45.583,0.000,0.000,4.727,8.380,0.000,0.000,40.000,134.000,81.300,114.000,13.107,62.789,0.183,0.822
29.100,173.890,1.000,0.000,1.000,1.000,1.000,22.426,45.358,0.000,0.000,4.593,8.090,0.000,0.000,40.000,134.000,4.050,114.000,12.683,62.447,0.177,0.816
26.364,259.140,1.000,0.000,1.000,1.000,1.000,23.881,46.527,0.000,0.000,5.440,9.403,0.000,0.000,40.000,134.000,93.050,114.000,14.843,64.984,0.210,0.864
29.100,193.490,1.000,0.000,1.000,1.000,1.000,22.696,46.135,0.000,0.000,4.993,9.023,0.000,0.000,40.000,134.000,93.000,114.000,14.017,63.575,0.197,0.835
26.364,195.868,1.000,0.000,1.000,1.000,1.000,23.696,48.528,0.000,0.000,4.993,9.267,0.000,0.000,40.000,134.000,93.000,114.000,14.260,67.184,0.200,0.898
26.364,171.868,1.000,0.000,1.000,1.000,1.000,23.696,48.528,0.000,0.000,4.993,9.267,0.000,0.000,40.000,134.000,93.000,114.000,14.260,67.184,0.200,0.898
24.083,220.576,1.000,0.000,1.000,1.000,1.000,24.833,48.934,0.000,0.000,5.440,9.667,0.000,0.000,40.000,134.000,94.050,114.000,15.107,68.552,0.213,0.924
29.100,169.890,1.000,0.000,1.000,1.000,1.000,23.696,43.243,0.000,0.000,4.993,8.577,0.000,0.000,40.000,134.000,93.050,114.000,13.570,63.091,0.197,0.882
26.364,192.050,1.000,0.000,1.000,1.000,1.000,23.498,37.346,0.000,0.000,5.527,9.170,0.000,0.000,40.000,134.000,94.050,114.000,14.697,58.400,0.223,0.887
26.364,159.322,1.000,0.000,1.000,1.000,1.000,23.580,37.691,0.000,0.000,5.660,9.497,0.000,0.000,40.000,134.000,95.150,114.000,15.157,58.825,0.230,0.893
24.000,170.500,1.000,0.000,1.000,1.000,1.000,24.931,40.091,0.000,0.000,6.507,11.130,0.000,0.000,40.000,134.000,98.050,114.100,17.637,62.269,0.267,0.943
24.083,133.410,1.000,0.000,1.000,1.000,1.000,23.896,39.909,0.000,0.000,6.193,11.050,0.000,0.000,40.000,134.000,98.000,114.100,17.243,61.175,0.260,0.923
22.154,157.669,1.000,0.000,1.000,1.000,1.000,24.041,42.161,0.000,0.000,6.060,11.200,0.000,0.000,40.000,134.000,99.600,179.140,17.260,63.348,0.257,0.947
20.429,176.245,1.077,0.071,1.000,1.000,1.000,25.285,43.746,0.000,0.000,6.773,12.447,0.000,0.000,40.000,134.000,114.000,179.140,19.220,65.945,0.287,0.989
24.000,171.667,1.091,0.083,1.000,1.000,1.000,23.293,41.548,0.000,0.000,6.460,12.397,0.000,0.000,40.000,134.000,114.000,126.840,18.857,61.769,0.277,0.913
24.000,149.167,1.091,0.083,1.000,1.000,1.000,23.293,41.548,0.000,0.000,6.460,12.397,0.000,0.000,40.000,134.000,114.000,126.840,18.857,61.769,0.277,0.913
18.800,231.093,1.286,0.204,1.000,1.000,2.000,25.865,42.313,835.895,6862.999,7.257,13.123,80.643,425.153,80.000,135.300,118.050,259.840,526.177,7637.099,1.050,10.501
17.562,235.246,1.267,0.196,1.000,1.000,2.000,26.749,42.116,835.895,6862.999,7.437,12.837,80.643,425.153,80.000,135.300,118.050,259.840,526.070,7637.111,1.050,10.502
20.214,225.454,1.308,0.213,1.000,1.000,2.000,25.734,46.694,835.895,6862.999,6.590,11.897,80.643,425.153,42.000,135.300,114.200,251.980,524.283,7637.254,1.020,10.506
20.214,204.597,1.308,0.213,1.000,1.000,2.000,25.803,50.053,835.895,6862.999,6.723,12.967,80.643,425.153,42.000,135.300,118.050,330.380,525.487,7637.201,1.027,10.506
21.846,235.669,1.333,0.222,1.000,1.000,2.000,25.593,48.507,835.895,6862.999,6.323,11.680,80.643,425.153,42.000,135.300,114.150,330.380,523.800,7637.297,1.003,10.506
20.143,196.551,1.286,0.204,1.000,1.000,2.000,26.693,86.667,835.895,6862.999,6.903,16.243,80.643,425.153,82.000,135.300,117.050,547.320,528.943,7637.321,1.027,10.507
20.143,174.265,1.385,0.237,1.000,1.200,2.000,57.484,387.934,852.705,6863.746,9.950,41.457,90.660,432.600,120.700,211.760,126.350,709.260,574.667,7669.078,1.150,10.679
20.143,159.122,1.385,0.237,1.000,1.200,2.000,57.668,388.222,852.705,6863.746,10.483,43.373,90.660,432.600,120.700,211.760,142.250,709.260,577.117,7668.936,1.173,10.679
18.733,192.596,1.357,0.230,1.000,1.000,2.000,58.016,388.181,852.705,6863.746,10.397,42.263,90.660,432.600,134.000,211.760,142.250,709.260,575.920,7669.019,1.160,10.681
18.733,146.862,1.357,0.230,1.000,1.000,2.000,57.600,388.230,852.705,6863.746,10.083,42.453,90.660,432.600,120.700,211.760,147.900,709.260,575.797,7669.024,1.157,10.680
22.000,96.923,1.167,0.139,1.000,1.000,1.900,57.062,388.853,173.204,128.765,9.953,44.547,10.017,7.447,40.000,134.000,138.200,251.520,71.963,737.248,0.420,2.216
18.867,116.782,1.214,0.168,1.000,1.000,2.000,57.998,389.432,173.204,128.765,10.990,46.767,10.017,7.447,40.000,134.000,143.200,327.180,75.220,737.758,0.470,2.268
17.625,137.109,1.200,0.160,1.000,1.000,2.000,58.243,389.280,173.204,128.765,11.437,47.843,10.017,7.447,42.000,134.000,147.900,363.360,76.743,737.597,0.480,2.247
17.625,96.359,1.200,0.160,1.000,1.000,2.000,57.793,389.009,173.204,128.765,10.857,46.653,10.017,7.447,40.000,134.000,147.900,363.360,74.973,737.401,0.463,2.239
17.562,105.496,1.267,0.196,1.000,1.000,2.000,57.926,389.069,173.204,128.765,11.123,47.260,10.017,7.447,42.000,134.000,165.100,363.360,75.847,737.459,0.477,2.249
18.800,143.893,1.200,0.160,1.000,1.000,2.000,57.906,382.767,173.204,128.765,10.990,43.077,10.017,7.447,42.000,134.000,147.900,252.260,71.530,734.098,0.467,2.244
20.214,181.883,1.214,0.168,1.000,1.000,2.000,28.036,59.534,0.000,0.000,7.677,16.990,0.000,0.000,40.000,134.000,128.500,220.260,24.667,82.572,0.330,1.120
20.357,153.515,1.154,0.130,1.000,1.000,1.800,26.546,55.734,0.000,0.000,6.563,14.110,0.000,0.000,40.000,134.000,114.050,190.360,20.673,77.524,0.283,1.066
18.667,197.689,1.333,0.622,1.000,1.000,2.000,52.293,60.342,317.022,128.707,9.973,17.493,25.240,7.777,80.000,134.340,143.900,277.020,60.483,443.670,0.420,1.582
16.353,187.170,1.375,0.984,1.000,1.000,2.000,52.870,62.046,337.400,182.394,10.953,19.480,32.003,15.277,80.000,151.460,161.100,279.700,77.713,513.468,0.483,1.676
18.667,219.689,1.429,1.102,1.000,1.000,2.000,51.848,56.472,337.400,182.394,9.973,16.580,32.003,15.277,80.000,134.340,119.050,277.020,73.833,512.694,0.440,1.631
20.143,226.408,1.385,1.160,1.000,1.000,1.800,50.997,56.471,337.400,182.394,9.470,16.083,32.003,15.277,42.000,134.000,115.100,277.020,72.833,512.535,0.417,1.582
20.071,217.066,1.357,1.087,1.000,1.000,1.700,223.396,621.852,837.542,717.269,22.213,58.293,89.237,63.927,80.000,186.180,119.200,277.020,233.670,2210.727,0.700,3.970
17.438,197.121,1.312,0.965,1.000,1.000,1.500,223.762,622.812,837.542,717.269,23.627,62.260,89.237,63.927,82.700,221.460,163.200,428.080,239.050,2210.809,0.743,3.989
15.500,170.028,1.235,0.886,1.000,1.000,1.000,223.999,622.898,837.542,717.269,23.927,62.213,89.237,63.927,134.000,221.460,163.800,428.080,239.303,2210.890,0.743,3.996
16.471,155.896,1.250,0.938,1.000,1.000,1.000,223.910,622.931,837.542,717.269,23.613,62.450,89.237,63.927,82.700,221.460,179.200,428.080,239.227,2210.890,0.737,3.992
15.500,160.250,1.235,0.886,1.000,1.000,1.000,223.830,622.910,837.542,717.269,23.613,62.777,89.237,63.927,82.700,221.460,179.200,428.080,239.553,2210.816,0.737,3.982
12.500,113.523,1.190,0.726,1.000,1.000,1.000,227.860,623.504,892.194,729.565,26.710,65.483,114.523,74.470,134.000,2084.480,193.750,454.560,281.187,2262.398,0.857,4.197
14.737,134.194,1.000,0.000,1.000,1.000,1.000,223.614,623.332,836.669,718.844,23.433,62.473,89.283,66.693,82.700,210.000,164.000,432.280,241.883,2223.739,0.727,4.046
15.722,127.090,1.000,0.000,1.000,1.000,1.000,223.535,623.279,829.128,707.677,22.320,59.917,82.520,59.193,80.000,135.520,114.550,428.080,223.950,2209.985,0.653,4.010
14.842,135.607,1.000,0.000,1.000,1.000,1.000,223.625,624.143,829.128,707.677,22.633,61.763,82.520,59.193,80.000,135.520,127.900,432.280,226.110,2210.128,0.660,4.015
15.722,169.534,1.000,0.000,1.000,1.000,1.000,223.606,624.016,829.128,707.677,22.233,61.210,82.520,59.193,80.000,135.520,127.900,432.280,225.157,2210.132,0.640,4.007
17.812,207.527,1.000,0.000,1.000,1.000,1.000,66.794,73.939,415.651,215.754,11.283,17.230,41.073,20.153,41.600,134.000,114.000,364.380,89.740,707.356,0.407,2.153
19.067,222.862,1.000,0.000,1.000,1.000,1.000,65.661,62.131,441.305,222.019,10.183,13.057,49.787,23.250,40.000,134.000,114.000,307.880,96.277,733.569,0.383,2.133
20.500,236.393,1.000,0.000,1.000,1.000,1.000,64.660,60.563,441.305,222.019,9.617,12.493,49.787,23.250,40.000,134.000,114.000,307.880,95.147,733.241,0.370,2.110
19.067,258.996,1.000,0.000,1.000,1.000,1.000,65.328,60.956,441.305,222.019,10.063,12.607,49.787,23.250,40.000,134.000,114.000,307.880,95.707,733.410,0.383,2.133
22.154,279.053,1.000,0.000,1.000,1.000,1.000,64.914,58.951,441.305,222.019,9.483,11.357,49.787,23.250,40.000,134.000,99.650,307.880,93.877,733.300,0.360,2.117
29.100,224.890,1.000,0.000,1.000,1.000,1.000,48.384,54.490,311.355,174.416,6.833,10.083,24.500,12.707,40.000,134.000,88.150,116.180,54.123,540.367,0.253,1.628
24.083,338.743,1.000,0.000,1.000,1.000,1.000,65.799,57.337,439.399,223.219,9.567,11.567,49.187,23.397,40.000,134.000,114.000,352.000,93.717,737.741,0.360,2.127
24.000,307.000,1.000,0.000,1.000,1.000,1.000,66.226,58.255,439.399,223.219,10.280,12.720,49.187,23.397,40.000,134.000,114.000,352.000,95.583,737.751,0.387,2.141
24.083,274.910,1.000,0.000,1.000,1.000,1.000,65.820,45.699,439.399,223.219,9.700,10.243,49.187,23.397,40.000,134.000,114.000,225.560,92.527,736.990,0.367,2.129
24.083,289.910,1.000,0.000,1.000,1.000,1.000,65.820,41.556,439.399,223.219,9.700,9.403,49.187,23.397,40.000,134.000,103.550,157.340,91.687,736.793,0.367,2.129
24.083,334.743,1.000,0.000,1.000,1.000,1.000,50.394,39.193,345.847,149.928,7.507,8.647,33.400,13.787,40.000,134.000,103.550,129.540,63.340,546.850,0.290,1.593
29.100,242.290,1.000,0.000,1.000,1.000,1.000,49.896,39.184,311.992,140.276,7.193,8.643,24.687,10.690,40.000,134.000,99.200,120.180,51.213,508.394,0.267,1.558
29.100,212.890,1.000,0.000,1.000,1.000,1.000,49.964,39.612,311.992,140.276,7.460,9.183,24.687,10.690,40.000,134.000,99.200,120.180,52.020,508.408,0.280,1.565
26.364,269.686,1.000,0.000,1.000,1.000,1.000,66.253,42.968,440.542,225.763,9.893,10.253,49.560,23.710,40.000,134.000,113.050,157.760,93.417,745.435,0.383,2.202
24.083,316.410,1.000,0.000,1.000,1.000,1.000,66.673,43.865,440.542,225.763,10.607,11.243,49.560,23.710,40.000,134.000,114.000,157.760,95.120,745.435,0.410,2.216
26.364,260.595,1.000,0.000,1.000,1.000,1.000,66.273,37.155,440.542,225.763,10.027,9.527,49.560,23.710,40.000,134.000,103.500,129.540,92.823,745.152,0.390,2.204
32.444,154.025,1.000,0.000,1.000,1.000,1.000,49.052,32.303,312.995,177.680,7.293,7.977,24.873,13.020,40.000,134.000,93.100,114.000,53.163,550.366,0.283,1.729
32.444,198.025,1.000,0.000,1.000,1.000,1.000,48.982,31.055,312.995,177.680,7.027,7.203,24.873,13.020,40.000,134.000,90.100,114.000,52.123,550.317,0.270,1.723
29.000,203.800,1.000,0.000,1.000,1.000,1.000,49.763,35.178,312.995,177.680,8.007,9.027,24.873,13.020,40.000,134.000,95.200,114.000,54.927,550.660,0.310,1.755
29.100,164.290,1.000,0.000,1.000,1.000,1.000,49.296,37.220,312.995,177.680,7.827,9.767,24.873,13.020,40.000,134.000,99.250,114.000,55.487,550.668,0.310,1.746
29.100,175.290,1.000,0.000,1.000,1.000,1.000,49.296,37.323,312.995,177.680,7.827,9.807,24.873,13.020,40.000,134.000,104.250,114.000,55.527,550.674,0.310,1.746
